ISBN,Book-Title,Book-Author,Year-Of-Publication,Original-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L
174,The Picture of Dorian Gray,"Wilde, Oscar, 1854-1900",1994,,,https://www.gutenberg.org/cache/epub/174/pg174.cover.medium.jpg,https://www.gutenberg.org/cache/epub/174/pg174.cover.medium.jpg,https://www.gutenberg.org/cache/epub/174/pg174.cover.medium.jpg
175,The Phantom of the Opera,"Leroux, Gaston, 1868-1927",1994,,,https://www.gutenberg.org/cache/epub/175/pg175.cover.medium.jpg,https://www.gutenberg.org/cache/epub/175/pg175.cover.medium.jpg,https://www.gutenberg.org/cache/epub/175/pg175.cover.medium.jpg
176,Roderick Hudson,"James, Henry, 1843-1916",2006,,,https://www.gutenberg.org/cache/epub/176/pg176.cover.medium.jpg,https://www.gutenberg.org/cache/epub/176/pg176.cover.medium.jpg,https://www.gutenberg.org/cache/epub/176/pg176.cover.medium.jpg
177,The American,"James, Henry, 1843-1916",2006,,,https://www.gutenberg.org/cache/epub/177/pg177.cover.medium.jpg,https://www.gutenberg.org/cache/epub/177/pg177.cover.medium.jpg,https://www.gutenberg.org/cache/epub/177/pg177.cover.medium.jpg
178,Confidence,"James, Henry, 1843-1916",2006,,,https://www.gutenberg.org/cache/epub/178/pg178.cover.medium.jpg,https://www.gutenberg.org/cache/epub/178/pg178.cover.medium.jpg,https://www.gutenberg.org/cache/epub/178/pg178.cover.medium.jpg
179,The Europeans,"James, Henry, 1843-1916",2006,,,https://www.gutenberg.org/cache/epub/179/pg179.cover.medium.jpg,https://www.gutenberg.org/cache/epub/179/pg179.cover.medium.jpg,https://www.gutenberg.org/cache/epub/179/pg179.cover.medium.jpg
180,The 1994 CIA World Factbook,United States. Central Intelligence Agency,1994,,,https://www.gutenberg.org/cache/epub/180/pg180.cover.medium.jpg,https://www.gutenberg.org/cache/epub/180/pg180.cover.medium.jpg,https://www.gutenberg.org/cache/epub/180/pg180.cover.medium.jpg
181,The Project Gutenberg RST Manual,,2001,,,https://www.gutenberg.org/cache/epub/181/pg181.cover.medium.jpg,https://www.gutenberg.org/cache/epub/181/pg181.cover.medium.jpg,https://www.gutenberg.org/cache/epub/181/pg181.cover.medium.jpg
200,"The Project Gutenberg Encyclopedia, Volume 1 of 28",Project Gutenberg,1995,,,https://www.gutenberg.org/cache/epub/200/pg200.cover.medium.jpg,https://www.gutenberg.org/cache/epub/200/pg200.cover.medium.jpg,https://www.gutenberg.org/cache/epub/200/pg200.cover.medium.jpg
201,Flatland: A Romance of Many Dimensions,"Abbott, Edwin Abbott, 1838-1926",1995,,,https://www.gutenberg.org/cache/epub/201/pg201.cover.medium.jpg,https://www.gutenberg.org/cache/epub/201/pg201.cover.medium.jpg,https://www.gutenberg.org/cache/epub/201/pg201.cover.medium.jpg
202,My Bondage and My Freedom,"Douglass, Frederick, 1818-1895",2008,,,https://www.gutenberg.org/cache/epub/202/pg202.cover.medium.jpg,https://www.gutenberg.org/cache/epub/202/pg202.cover.medium.jpg,https://www.gutenberg.org/cache/epub/202/pg202.cover.medium.jpg
203,Uncle Tom's Cabin,"Stowe, Harriet Beecher, 1811-1896",2006,,,https://www.gutenberg.org/cache/epub/203/pg203.cover.medium.jpg,https://www.gutenberg.org/cache/epub/203/pg203.cover.medium.jpg,https://www.gutenberg.org/cache/epub/203/pg203.cover.medium.jpg
204,The innocence of Father Brown,"Chesterton, G. K. (Gilbert Keith), 1874-1936",2008,,,https://www.gutenberg.org/cache/epub/204/pg204.cover.medium.jpg,https://www.gutenberg.org/cache/epub/204/pg204.cover.medium.jpg,https://www.gutenberg.org/cache/epub/204/pg204.cover.medium.jpg
205,"Walden, and On The Duty Of Civil Disobedience","Thoreau, Henry David, 1817-1862",1995,,,https://www.gutenberg.org/cache/epub/205/pg205.cover.medium.jpg,https://www.gutenberg.org/cache/epub/205/pg205.cover.medium.jpg,https://www.gutenberg.org/cache/epub/205/pg205.cover.medium.jpg
206,"The Martin Luther King, Jr. Day, 1995, Memorial Issue",Various,2008,,,https://www.gutenberg.org/cache/epub/206/pg206.cover.medium.jpg,https://www.gutenberg.org/cache/epub/206/pg206.cover.medium.jpg,https://www.gutenberg.org/cache/epub/206/pg206.cover.medium.jpg
207,The Spell of the Yukon and Other Verses,"Service, Robert W. (Robert William), 1874-1958",1995,,,https://www.gutenberg.org/cache/epub/207/pg207.cover.medium.jpg,https://www.gutenberg.org/cache/epub/207/pg207.cover.medium.jpg,https://www.gutenberg.org/cache/epub/207/pg207.cover.medium.jpg
208,Daisy Miller: A Study,"James, Henry, 1843-1916",2008,,,https://www.gutenberg.org/cache/epub/208/pg208.cover.medium.jpg,https://www.gutenberg.org/cache/epub/208/pg208.cover.medium.jpg,https://www.gutenberg.org/cache/epub/208/pg208.cover.medium.jpg
209,The Turn of the Screw,"James, Henry, 1843-1916",1995,,,https://www.gutenberg.org/cache/epub/209/pg209.cover.medium.jpg,https://www.gutenberg.org/cache/epub/209/pg209.cover.medium.jpg,https://www.gutenberg.org/cache/epub/209/pg209.cover.medium.jpg
210,An International Episode,"James, Henry, 1843-1916",2008,,,https://www.gutenberg.org/cache/epub/210/pg210.cover.medium.jpg,https://www.gutenberg.org/cache/epub/210/pg210.cover.medium.jpg,https://www.gutenberg.org/cache/epub/210/pg210.cover.medium.jpg
211,The Aspern Papers,"James, Henry, 1843-1916",2008,,,https://www.gutenberg.org/cache/epub/211/pg211.cover.medium.jpg,https://www.gutenberg.org/cache/epub/211/pg211.cover.medium.jpg,https://www.gutenberg.org/cache/epub/211/pg211.cover.medium.jpg
212,A List of Factorial Math Constants,Unknown,1995,,,https://www.gutenberg.org/cache/epub/212/pg212.cover.medium.jpg,https://www.gutenberg.org/cache/epub/212/pg212.cover.medium.jpg,https://www.gutenberg.org/cache/epub/212/pg212.cover.medium.jpg
213,The Man from Snowy River,"Paterson, A. B. (Andrew Barton), 1864-1941",1995,,,https://www.gutenberg.org/cache/epub/213/pg213.cover.medium.jpg,https://www.gutenberg.org/cache/epub/213/pg213.cover.medium.jpg,https://www.gutenberg.org/cache/epub/213/pg213.cover.medium.jpg
214,"In the Days When the World Was Wide, and Other Verses","Lawson, Henry, 1867-1922",2008,,,https://www.gutenberg.org/cache/epub/214/pg214.cover.medium.jpg,https://www.gutenberg.org/cache/epub/214/pg214.cover.medium.jpg,https://www.gutenberg.org/cache/epub/214/pg214.cover.medium.jpg
215,The call of the wild,"London, Jack, 1876-1916",2008,,,https://www.gutenberg.org/cache/epub/215/pg215.cover.medium.jpg,https://www.gutenberg.org/cache/epub/215/pg215.cover.medium.jpg,https://www.gutenberg.org/cache/epub/215/pg215.cover.medium.jpg
216,"The Tao Teh King, or the Tao and its Characteristics",Laozi,1995,,,https://www.gutenberg.org/cache/epub/216/pg216.cover.medium.jpg,https://www.gutenberg.org/cache/epub/216/pg216.cover.medium.jpg,https://www.gutenberg.org/cache/epub/216/pg216.cover.medium.jpg
217,Sons and Lovers,"Lawrence, D. H. (David Herbert), 1885-1930",2006,,,https://www.gutenberg.org/cache/epub/217/pg217.cover.medium.jpg,https://www.gutenberg.org/cache/epub/217/pg217.cover.medium.jpg,https://www.gutenberg.org/cache/epub/217/pg217.cover.medium.jpg
218,"C. Iuli Caesaris De Bello Gallico, I-IV","Caesar, Julius, 100 BCE-44 BCE",2008,,,https://www.gutenberg.org/cache/epub/218/pg218.cover.medium.jpg,https://www.gutenberg.org/cache/epub/218/pg218.cover.medium.jpg,https://www.gutenberg.org/cache/epub/218/pg218.cover.medium.jpg
951,"Tom Swift and His Sky Racer; Or, The Quickest Flight on Record","Appleton, Victor",1997,,,https://www.gutenberg.org/cache/epub/951/pg951.cover.medium.jpg,https://www.gutenberg.org/cache/epub/951/pg951.cover.medium.jpg,https://www.gutenberg.org/cache/epub/951/pg951.cover.medium.jpg
952,"Tom Swift and His Air Glider; Or, Seeking the Platinum Treasure","Appleton, Victor",1997,,,https://www.gutenberg.org/cache/epub/952/pg952.cover.medium.jpg,https://www.gutenberg.org/cache/epub/952/pg952.cover.medium.jpg,https://www.gutenberg.org/cache/epub/952/pg952.cover.medium.jpg
953,"Tom Swift and His Big Tunnel; Or, The Hidden City of the Andes","Appleton, Victor",1997,,,https://www.gutenberg.org/cache/epub/953/pg953.cover.medium.jpg,https://www.gutenberg.org/cache/epub/953/pg953.cover.medium.jpg,https://www.gutenberg.org/cache/epub/953/pg953.cover.medium.jpg
954,"Tom Swift and His War Tank; Or, Doing His Bit for Uncle Sam","Appleton, Victor",1997,,,https://www.gutenberg.org/cache/epub/954/pg954.cover.medium.jpg,https://www.gutenberg.org/cache/epub/954/pg954.cover.medium.jpg,https://www.gutenberg.org/cache/epub/954/pg954.cover.medium.jpg
955,The Patchwork Girl of Oz,"Baum, L. Frank (Lyman Frank), 1856-1919",1997,,,https://www.gutenberg.org/cache/epub/955/pg955.cover.medium.jpg,https://www.gutenberg.org/cache/epub/955/pg955.cover.medium.jpg,https://www.gutenberg.org/cache/epub/955/pg955.cover.medium.jpg
956,Tik-Tok of Oz,"Baum, L. Frank (Lyman Frank), 1856-1919",1997,,,https://www.gutenberg.org/cache/epub/956/pg956.cover.medium.jpg,https://www.gutenberg.org/cache/epub/956/pg956.cover.medium.jpg,https://www.gutenberg.org/cache/epub/956/pg956.cover.medium.jpg
957,The Scarecrow of Oz,"Baum, L. Frank (Lyman Frank), 1856-1919",1997,,,https://www.gutenberg.org/cache/epub/957/pg957.cover.medium.jpg,https://www.gutenberg.org/cache/epub/957/pg957.cover.medium.jpg,https://www.gutenberg.org/cache/epub/957/pg957.cover.medium.jpg
958,Rinkitink in OzWherein Is Recorded the Perilous Quest of Prince Inga of Pingaree and King Rinkitink in the Magical Isles That Lie Beyond the Borderland of Oz,"Baum, L. Frank (Lyman Frank), 1856-1919",1997,,,https://www.gutenberg.org/cache/epub/958/pg958.cover.medium.jpg,https://www.gutenberg.org/cache/epub/958/pg958.cover.medium.jpg,https://www.gutenberg.org/cache/epub/958/pg958.cover.medium.jpg
959,The Lost Princess of Oz,"Baum, L. Frank (Lyman Frank), 1856-1919",1997,,,https://www.gutenberg.org/cache/epub/959/pg959.cover.medium.jpg,https://www.gutenberg.org/cache/epub/959/pg959.cover.medium.jpg,https://www.gutenberg.org/cache/epub/959/pg959.cover.medium.jpg
960,"The Tin Woodman of OzA Faithful Story of the Astonishing Adventure Undertaken by the Tin Woodman, Assisted by Woot the Wanderer, the Scarecrow of Oz, and Polychrome, the Rainbow's Daughter","Baum, L. Frank (Lyman Frank), 1856-1919",1997,,,https://www.gutenberg.org/cache/epub/960/pg960.cover.medium.jpg,https://www.gutenberg.org/cache/epub/960/pg960.cover.medium.jpg,https://www.gutenberg.org/cache/epub/960/pg960.cover.medium.jpg
961,"Glinda of OzIn Which Are Related the Exciting Experiences of Princess Ozma of Oz, and Dorothy, in Their Hazardous Journey to the Home of the Flatheads, and to the Magic Isle of the Skeezers, and How They Were Rescued from Dire Peril by the Sorcery of Glinda the Good","Baum, L. Frank (Lyman Frank), 1856-1919",1997,,,https://www.gutenberg.org/cache/epub/961/pg961.cover.medium.jpg,https://www.gutenberg.org/cache/epub/961/pg961.cover.medium.jpg,https://www.gutenberg.org/cache/epub/961/pg961.cover.medium.jpg
962,The Poems of Henry KendallWith Biographical Note by Bertram Stevens,"Kendall, Henry, 1839-1882",1997,,,https://www.gutenberg.org/cache/epub/962/pg962.cover.medium.jpg,https://www.gutenberg.org/cache/epub/962/pg962.cover.medium.jpg,https://www.gutenberg.org/cache/epub/962/pg962.cover.medium.jpg
963,Little Dorrit,"Dickens, Charles, 1812-1870",1997,,,https://www.gutenberg.org/cache/epub/963/pg963.cover.medium.jpg,https://www.gutenberg.org/cache/epub/963/pg963.cover.medium.jpg,https://www.gutenberg.org/cache/epub/963/pg963.cover.medium.jpg
964,The Merry Adventures of Robin Hood,"Pyle, Howard, 1853-1911",2006,,,https://www.gutenberg.org/cache/epub/964/pg964.cover.medium.jpg,https://www.gutenberg.org/cache/epub/964/pg964.cover.medium.jpg,https://www.gutenberg.org/cache/epub/964/pg964.cover.medium.jpg
965,The black tulip,"Dumas, Alexandre, 1802-1870",1997,,,https://www.gutenberg.org/cache/epub/965/pg965.cover.medium.jpg,https://www.gutenberg.org/cache/epub/965/pg965.cover.medium.jpg,https://www.gutenberg.org/cache/epub/965/pg965.cover.medium.jpg
966,Maid Marian,"Peacock, Thomas Love, 1785-1866",1997,,,https://www.gutenberg.org/cache/epub/966/pg966.cover.medium.jpg,https://www.gutenberg.org/cache/epub/966/pg966.cover.medium.jpg,https://www.gutenberg.org/cache/epub/966/pg966.cover.medium.jpg
967,Nicholas Nickleby,"Dickens, Charles, 1812-1870",2006,,,https://www.gutenberg.org/cache/epub/967/pg967.cover.medium.jpg,https://www.gutenberg.org/cache/epub/967/pg967.cover.medium.jpg,https://www.gutenberg.org/cache/epub/967/pg967.cover.medium.jpg
968,Martin Chuzzlewit,"Dickens, Charles, 1812-1870",2006,,,https://www.gutenberg.org/cache/epub/968/pg968.cover.medium.jpg,https://www.gutenberg.org/cache/epub/968/pg968.cover.medium.jpg,https://www.gutenberg.org/cache/epub/968/pg968.cover.medium.jpg
969,The Tenant of Wildfell Hall,"Brontë, Anne, 1820-1849",1997,,,https://www.gutenberg.org/cache/epub/969/pg969.cover.medium.jpg,https://www.gutenberg.org/cache/epub/969/pg969.cover.medium.jpg,https://www.gutenberg.org/cache/epub/969/pg969.cover.medium.jpg
970,Uncle Josh's Punkin Centre Stories,"Stewart, Cal, 1856-1919",1997,,,https://www.gutenberg.org/cache/epub/970/pg970.cover.medium.jpg,https://www.gutenberg.org/cache/epub/970/pg970.cover.medium.jpg,https://www.gutenberg.org/cache/epub/970/pg970.cover.medium.jpg
971,Ethics — Part 4,"Spinoza, Benedictus de, 1632-1677",1997,,,https://www.gutenberg.org/cache/epub/971/pg971.cover.medium.jpg,https://www.gutenberg.org/cache/epub/971/pg971.cover.medium.jpg,https://www.gutenberg.org/cache/epub/971/pg971.cover.medium.jpg
972,The Devil's Dictionary,"Bierce, Ambrose, 1842-1914?",1997,,,https://www.gutenberg.org/cache/epub/972/pg972.cover.medium.jpg,https://www.gutenberg.org/cache/epub/972/pg972.cover.medium.jpg,https://www.gutenberg.org/cache/epub/972/pg972.cover.medium.jpg
973,"Howard Pyle's Book of PiratesFiction, Fact & Fancy Concerning the Buccaneers & Marooners of the Spanish Main","Pyle, Howard, 1853-1911",2006,,,https://www.gutenberg.org/cache/epub/973/pg973.cover.medium.jpg,https://www.gutenberg.org/cache/epub/973/pg973.cover.medium.jpg,https://www.gutenberg.org/cache/epub/973/pg973.cover.medium.jpg
974,The Secret Agent: A Simple Tale,"Conrad, Joseph, 1857-1924",1997,,,https://www.gutenberg.org/cache/epub/974/pg974.cover.medium.jpg,https://www.gutenberg.org/cache/epub/974/pg974.cover.medium.jpg,https://www.gutenberg.org/cache/epub/974/pg974.cover.medium.jpg
975,Ethics — Part 5,"Spinoza, Benedictus de, 1632-1677",1997,,,https://www.gutenberg.org/cache/epub/975/pg975.cover.medium.jpg,https://www.gutenberg.org/cache/epub/975/pg975.cover.medium.jpg,https://www.gutenberg.org/cache/epub/975/pg975.cover.medium.jpg
976,Tanglewood Tales,"Hawthorne, Nathaniel, 1804-1864",1997,,,https://www.gutenberg.org/cache/epub/976/pg976.cover.medium.jpg,https://www.gutenberg.org/cache/epub/976/pg976.cover.medium.jpg,https://www.gutenberg.org/cache/epub/976/pg976.cover.medium.jpg
977,American Notes,"Kipling, Rudyard, 1865-1936",1997,,,https://www.gutenberg.org/cache/epub/977/pg977.cover.medium.jpg,https://www.gutenberg.org/cache/epub/977/pg977.cover.medium.jpg,https://www.gutenberg.org/cache/epub/977/pg977.cover.medium.jpg
978,The Yates Pride: A Romance,"Freeman, Mary Eleanor Wilkins, 1852-1930",1997,,,https://www.gutenberg.org/cache/epub/978/pg978.cover.medium.jpg,https://www.gutenberg.org/cache/epub/978/pg978.cover.medium.jpg,https://www.gutenberg.org/cache/epub/978/pg978.cover.medium.jpg
979,Heroes of the Telegraph,"Munro, John, 1849-1930",1997,,,https://www.gutenberg.org/cache/epub/979/pg979.cover.medium.jpg,https://www.gutenberg.org/cache/epub/979/pg979.cover.medium.jpg,https://www.gutenberg.org/cache/epub/979/pg979.cover.medium.jpg
980,Alice Adams,"Tarkington, Booth, 1869-1946",1997,,,https://www.gutenberg.org/cache/epub/980/pg980.cover.medium.jpg,https://www.gutenberg.org/cache/epub/980/pg980.cover.medium.jpg,https://www.gutenberg.org/cache/epub/980/pg980.cover.medium.jpg
981,Beowulf,,1997,,,https://www.gutenberg.org/cache/epub/981/pg981.cover.medium.jpg,https://www.gutenberg.org/cache/epub/981/pg981.cover.medium.jpg,https://www.gutenberg.org/cache/epub/981/pg981.cover.medium.jpg
982,The Book of Nonsense,"Lear, Edward, 1812-1888",1997,,,https://www.gutenberg.org/cache/epub/982/pg982.cover.medium.jpg,https://www.gutenberg.org/cache/epub/982/pg982.cover.medium.jpg,https://www.gutenberg.org/cache/epub/982/pg982.cover.medium.jpg
983,"Tour through the Eastern Counties of England, 1722","Defoe, Daniel, 1661?-1731",1997,,,https://www.gutenberg.org/cache/epub/983/pg983.cover.medium.jpg,https://www.gutenberg.org/cache/epub/983/pg983.cover.medium.jpg,https://www.gutenberg.org/cache/epub/983/pg983.cover.medium.jpg
984,Who Was Who: 5000 B. C. to DateBiographical Dictionary of the Famous and Those Who Wanted to Be,,1997,,,https://www.gutenberg.org/cache/epub/984/pg984.cover.medium.jpg,https://www.gutenberg.org/cache/epub/984/pg984.cover.medium.jpg,https://www.gutenberg.org/cache/epub/984/pg984.cover.medium.jpg
985,Father Sergius,"Tolstoy, Leo, graf, 1828-1910",2006,,,https://www.gutenberg.org/cache/epub/985/pg985.cover.medium.jpg,https://www.gutenberg.org/cache/epub/985/pg985.cover.medium.jpg,https://www.gutenberg.org/cache/epub/985/pg985.cover.medium.jpg
986,Master and Man,"Tolstoy, Leo, graf, 1828-1910",2006,,,https://www.gutenberg.org/cache/epub/986/pg986.cover.medium.jpg,https://www.gutenberg.org/cache/epub/986/pg986.cover.medium.jpg,https://www.gutenberg.org/cache/epub/986/pg986.cover.medium.jpg
987,"The Scientific Monthly, October to December, 1915",Various,1997,,,https://www.gutenberg.org/cache/epub/987/pg987.cover.medium.jpg,https://www.gutenberg.org/cache/epub/987/pg987.cover.medium.jpg,https://www.gutenberg.org/cache/epub/987/pg987.cover.medium.jpg
988,The Education of the Child,"Key, Ellen, 1849-1926",1997,,,https://www.gutenberg.org/cache/epub/988/pg988.cover.medium.jpg,https://www.gutenberg.org/cache/epub/988/pg988.cover.medium.jpg,https://www.gutenberg.org/cache/epub/988/pg988.cover.medium.jpg
989,Theologico-Political Treatise — Part 1,"Spinoza, Benedictus de, 1632-1677",1997,,,https://www.gutenberg.org/cache/epub/989/pg989.cover.medium.jpg,https://www.gutenberg.org/cache/epub/989/pg989.cover.medium.jpg,https://www.gutenberg.org/cache/epub/989/pg989.cover.medium.jpg
990,Theologico-Political Treatise — Part 2,"Spinoza, Benedictus de, 1632-1677",1997,,,https://www.gutenberg.org/cache/epub/990/pg990.cover.medium.jpg,https://www.gutenberg.org/cache/epub/990/pg990.cover.medium.jpg,https://www.gutenberg.org/cache/epub/990/pg990.cover.medium.jpg
991,A Theological-Political Treatise [Part III],"Spinoza, Benedictus de, 1632-1677",1997,,,https://www.gutenberg.org/cache/epub/991/pg991.cover.medium.jpg,https://www.gutenberg.org/cache/epub/991/pg991.cover.medium.jpg,https://www.gutenberg.org/cache/epub/991/pg991.cover.medium.jpg
992,A Theological-Political Treatise [Part IV],"Spinoza, Benedictus de, 1632-1677",1997,,,https://www.gutenberg.org/cache/epub/992/pg992.cover.medium.jpg,https://www.gutenberg.org/cache/epub/992/pg992.cover.medium.jpg,https://www.gutenberg.org/cache/epub/992/pg992.cover.medium.jpg
993,Malbone: An Oldport Romance,"Higginson, Thomas Wentworth, 1823-1911",1997,,,https://www.gutenberg.org/cache/epub/993/pg993.cover.medium.jpg,https://www.gutenberg.org/cache/epub/993/pg993.cover.medium.jpg,https://www.gutenberg.org/cache/epub/993/pg993.cover.medium.jpg
